,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
665,8,2009,2,88322,hyderabad,0.0,0.0,1,,2,259199
666,8,2017,2,24433,ghaziabad,0.0,,1,446100.0,2,432299
667,6,2016,2,52417,new delhi,0.0,0.0,2,265240.0,2,219899
668,8,2015,2,99951,mumbai,3.0,1.0,1,612099.0,2,607799
669,12,2014,2,74950,mumbai,1.0,0.0,1,,2,430699
670,23,2019,2,6243,chennai,,,1,1203840.0,2,1041510
671,8,2011,2,44007,new delhi,0.0,0.0,1,,2,264999
672,7,2011,4,181733,pune,0.0,0.0,1,,2,374299
673,7,2008,2,72819,bengaluru,0.0,0.0,3,,2,206499
674,7,2013,4,154164,new delhi,1.0,0.0,1,314899.0,2,310299
675,7,2016,4,101529,new delhi,2.0,0.0,1,,2,647999
676,7,2012,2,12377,pune,0.0,0.0,1,,2,220899
677,8,2011,2,68764,hyderabad,0.0,0.0,2,354490.0,2,293099
678,7,2013,2,43859,chennai,1.0,0.0,1,559636.0,2,482099
679,7,2015,1,68611,pune,0.0,0.0,3,,2,344999
680,7,2009,2,87557,new delhi,0.0,0.0,1,,2,232799
681,7,2019,1,50814,ahmedabad,2.0,0.0,1,530537.0,2,444499
682,7,2017,4,76837,noida,1.0,0.0,1,722277.0,2,565699
683,8,2013,2,66517,mumbai,1.0,0.0,2,397199.0,2,397099
684,8,2015,4,76322,pune,0.0,0.0,1,572799.0,2,572699
685,7,2011,2,31715,mumbai,0.0,0.0,2,,2,179399
686,5,2011,2,137729,chennai,1.0,0.0,1,326292.0,2,307199
687,8,2016,2,14540,pune,0.0,0.0,1,,2,575000
688,7,2015,2,52458,new delhi,0.0,1.0,1,354921.0,2,350599
689,7,2018,2,24627,chennai,0.0,0.0,1,728991.0,2,607899
690,11,2010,4,61379,bengaluru,0.0,0.0,1,,2,301199
691,2,2017,2,16389,hyderabad,0.0,0.0,1,,2,303899
692,7,2007,2,59676,faridabad,0.0,0.0,1,143591.0,2,103599
693,8,2015,2,21236,new delhi,0.0,0.0,1,570102.0,2,567499
694,7,2015,2,47506,pune,0.0,0.0,1,357110.0,1,304399
695,8,2013,4,92521,new delhi,1.0,0.0,3,454404.0,2,359199
696,16,2012,4,190416,mumbai,0.0,0.0,1,,2,306599
697,6,2016,2,62730,pune,0.0,0.0,1,,2,303099
698,8,2012,2,36697,mumbai,0.0,0.0,2,,2,389399
699,2,2017,2,26725,bengaluru,0.0,0.0,1,,2,282399
700,8,2011,2,116983,hyderabad,0.0,0.0,2,,2,247999
701,16,2013,4,73361,new delhi,1.0,0.0,1,,2,320000
702,8,2016,2,24665,gurgaon,0.0,0.0,1,443211.0,2,427299
703,7,2017,2,15251,bengaluru,2.0,0.0,1,,2,384799
704,8,2013,2,49259,bengaluru,1.0,0.0,1,,2,584799
705,7,2016,2,34682,bengaluru,0.0,1.0,3,,2,494999
706,6,2016,2,64939,mumbai,0.0,0.0,2,,2,297899
707,6,2013,4,73503,mumbai,2.0,0.0,2,,2,370999
708,6,2014,4,74016,hyderabad,2.0,0.0,2,581531.0,2,507899
709,16,2012,2,85100,new delhi,0.0,0.0,2,296944.0,2,257999
710,8,2009,2,48964,chennai,0.0,0.0,1,289385.0,2,278699
711,15,2015,4,60362,ghaziabad,2.0,0.0,2,1086296.0,2,865399
712,19,2013,4,41294,noida,3.0,0.0,2,1500895.0,2,1445409
713,7,2016,4,48085,bengaluru,2.0,0.0,1,856445.0,2,825999
714,15,2014,4,97537,mumbai,4.0,0.0,2,694899.0,2,694799
715,7,2019,2,14911,pune,2.0,,1,,2,1012119
716,7,2014,1,174675,mumbai,0.0,0.0,1,,2,307999
717,7,2014,2,50599,bengaluru,0.0,0.0,1,323399.0,2,323299
718,12,2010,4,59580,bengaluru,0.0,0.0,1,,2,371299
719,10,2009,2,42165,hyderabad,1.0,0.0,1,,2,143399
720,7,2010,2,137382,new delhi,0.0,0.0,1,,2,117099
721,7,2014,2,37168,mumbai,0.0,0.0,3,,2,214699
722,7,2014,2,91931,new delhi,0.0,0.0,1,399199.0,2,385399
723,22,2015,4,73656,chennai,4.0,1.0,2,1850363.0,2,1646803
724,8,2012,2,66504,pune,0.0,0.0,2,315099.0,2,314999
725,9,2010,2,85037,mumbai,1.0,0.0,1,,2,301999
726,7,2012,2,29425,bengaluru,0.0,0.0,2,313999.0,2,313899
727,7,2014,2,5383,noida,0.0,0.0,1,297210.0,2,285699
728,13,2009,2,67343,new delhi,3.0,0.0,3,,2,300000
729,8,2013,2,58233,new delhi,1.0,0.0,1,,2,439499
730,6,2017,2,49922,mumbai,2.0,1.0,1,,2,661599
731,8,2008,2,43423,bengaluru,0.0,0.0,1,,2,233099
732,8,2011,2,39597,hyderabad,0.0,0.0,2,338499.0,2,338399
733,8,2015,2,35706,noida,0.0,0.0,1,446910.0,2,431999
734,7,2011,2,70996,bengaluru,0.0,0.0,1,318433.0,2,257199
735,16,2016,4,51851,mumbai,2.0,1.0,2,1711500.0,2,1708615
736,7,2013,1,62965,new delhi,0.0,0.0,1,311899.0,2,298599
737,8,2011,2,52311,bengaluru,0.0,0.0,2,314099.0,2,313999
738,7,2009,2,66777,bengaluru,0.0,0.0,3,213265.0,2,209999
739,7,2015,1,6799,mumbai,0.0,0.0,1,,2,378099
740,7,2014,4,155205,hyderabad,1.0,0.0,2,555158.0,2,476299
741,7,2012,4,120777,noida,1.0,0.0,1,393338.0,2,336299
742,7,2017,2,20149,new delhi,1.0,0.0,2,651424.0,2,508499
743,9,2012,2,51808,mumbai,1.0,1.0,2,442762.0,2,411499
744,19,2013,4,88600,ahmedabad,4.0,0.0,2,867045.0,2,719499
745,7,2011,2,66475,mumbai,0.0,0.0,1,,2,241699
746,7,2010,2,37650,lucknow,0.0,0.0,3,,2,232499
747,7,2010,2,135052,bengaluru,0.0,0.0,2,,2,224999
748,8,2011,2,16261,bengaluru,0.0,0.0,1,,2,334199
749,7,2009,2,70988,new delhi,1.0,0.0,1,243499.0,2,240599
750,15,2010,4,104324,faridabad,1.0,0.0,1,,1,90000
751,9,2006,2,53377,lucknow,,,5,,2,100000
752,7,2012,4,164127,gurgaon,0.0,0.0,1,349028.0,2,273199
753,8,2013,2,44854,gurgaon,0.0,0.0,1,,2,213599
754,8,2014,2,65178,noida,0.0,0.0,1,516184.0,2,420099
755,8,2012,4,108532,mumbai,3.0,,1,,2,488599
756,9,2010,2,113701,new delhi,1.0,0.0,1,,2,353199
757,7,2019,2,2576,chennai,0.0,0.0,1,801992.0,2,648899
758,7,2017,1,47637,mumbai,0.0,0.0,1,,2,400299
759,7,2015,2,11366,pune,0.0,,1,,2,329999
760,15,2016,4,34658,bengaluru,2.0,0.0,1,756030.0,1,534599
761,9,2015,2,38614,bengaluru,1.0,0.0,1,870251.0,2,702299
762,8,2009,0,68306,bengaluru,0.0,0.0,1,240999.0,2,239999
763,10,2016,2,83614,ahmedabad,0.0,0.0,1,380217.0,2,321099
764,7,2010,2,115045,chennai,0.0,0.0,1,243899.0,2,230999
765,9,2011,2,73611,mumbai,1.0,0.0,2,,2,317299
766,7,2013,2,36750,gurgaon,0.0,0.0,1,,2,236999
767,9,2010,2,102047,pune,0.0,0.0,1,249712.0,2,231899
768,8,2009,2,102210,bengaluru,0.0,0.0,3,195000.0,1,181399
769,9,2014,4,68279,new delhi,1.0,0.0,1,,2,325000
770,13,2017,4,38359,pune,1.0,1.0,1,845651.0,2,826299
771,7,2018,1,57877,ahmedabad,0.0,0.0,1,486131.0,2,391699
772,16,2011,2,106451,mumbai,1.0,0.0,2,,2,200000
773,2,2015,2,63585,pune,0.0,0.0,1,224992.0,2,224499
774,7,2011,2,29879,bengaluru,0.0,0.0,2,275950.0,2,223999
775,7,2018,2,32446,ghaziabad,0.0,0.0,1,445790.0,2,358899
776,7,2017,2,8480,mumbai,0.0,1.0,1,575120.0,2,555699
777,13,2014,2,83429,bengaluru,1.0,1.0,1,,2,505999
778,8,2013,2,45714,mumbai,0.0,0.0,1,,2,328599
779,8,2013,4,81344,gurgaon,0.0,0.0,2,310105.0,1,285199
780,7,2015,1,148319,mumbai,2.0,0.0,1,550499.0,2,548299
781,7,2017,2,8865,bengaluru,0.0,0.0,1,,2,480000
782,7,2015,1,207086,ghaziabad,0.0,0.0,2,,2,247799
783,8,2013,2,60133,chennai,0.0,0.0,2,415594.0,2,360699
784,9,2010,2,98807,bengaluru,1.0,1.0,3,,2,388199
785,7,2012,1,41964,mumbai,0.0,0.0,2,,2,259499
786,9,2010,2,122773,new delhi,1.0,0.0,1,324364.0,2,263899
787,15,2012,4,163110,pune,4.0,0.0,1,539703.0,2,531599
788,8,2010,2,124364,new delhi,0.0,0.0,1,,2,130000
789,8,2012,4,67818,noida,1.0,0.0,1,,2,358099
790,8,2013,2,53063,mumbai,0.0,0.0,2,208599.0,2,208499
791,2,2018,2,1676,pune,0.0,0.0,1,248703.0,2,243099
792,7,2016,2,53647,mumbai,1.0,0.0,1,,2,572999
793,8,2015,2,48590,mumbai,0.0,0.0,1,,2,374499
794,7,2016,2,23105,noida,0.0,0.0,1,305121.0,2,224399
795,7,2011,2,97812,mumbai,0.0,0.0,1,,2,262399
796,12,2011,2,152770,mumbai,1.0,0.0,3,,2,245599
797,8,2011,2,93562,hyderabad,0.0,0.0,2,,2,294399
798,7,2014,2,21725,bengaluru,0.0,0.0,1,,2,284399
799,5,2011,4,105520,chennai,0.0,0.0,1,284545.0,2,259099
800,15,2016,2,21041,noida,2.0,0.0,1,,2,313099
801,9,2010,2,27657,mumbai,1.0,0.0,1,317599.0,2,317499
802,8,2015,4,20971,bengaluru,0.0,0.0,1,688542.0,2,678399
803,8,2012,2,91465,pune,0.0,0.0,1,311899.0,2,298099
804,7,2013,2,54361,pune,0.0,0.0,2,249099.0,2,248999
805,7,2014,2,56002,mumbai,1.0,0.0,1,,2,472699
806,8,2011,2,5044,bengaluru,0.0,0.0,1,,2,357399
807,8,2014,2,110017,noida,0.0,0.0,1,403217.0,2,323499
808,8,2012,2,43847,mumbai,0.0,0.0,3,210799.0,2,210699
809,9,2018,2,12824,bengaluru,1.0,0.0,1,702557.0,2,681899
810,8,2014,1,94746,ahmedabad,0.0,0.0,1,303979.0,2,285899
811,13,2011,4,154355,bengaluru,1.0,0.0,1,,2,374499
812,8,2010,2,111674,new delhi,0.0,0.0,1,190882.0,2,176099
813,12,2013,4,81479,mumbai,1.0,0.0,2,,2,420299
814,15,2016,2,27265,chennai,2.0,0.0,1,411090.0,2,369999
815,8,2015,2,56019,bengaluru,0.0,0.0,2,458560.0,2,447599
816,8,2019,2,9130,new delhi,2.0,0.0,1,1104659.0,2,900799
817,7,2017,2,12889,pune,0.0,0.0,1,436500.0,2,432099
818,8,2013,2,113370,mumbai,0.0,0.0,1,,2,345299
819,8,2013,2,120438,bengaluru,0.0,0.0,1,,2,373599
820,8,2016,2,49323,mumbai,1.0,0.0,1,,1,700000
821,7,2012,2,98462,mumbai,0.0,0.0,1,277898.0,2,238799
822,8,2017,2,10302,mumbai,0.0,0.0,1,618949.0,2,618199
823,7,2013,1,96602,pune,0.0,0.0,4,,2,329499
824,9,2017,2,10143,ahmedabad,1.0,0.0,1,,2,550000
825,7,2013,2,75842,mumbai,0.0,0.0,2,322710.0,1,238599
826,7,2016,4,169374,chennai,2.0,0.0,1,765495.0,2,703899
827,8,2015,2,58585,new delhi,2.0,0.0,1,915922.0,2,732299
828,6,2016,2,30632,bengaluru,0.0,0.0,1,346599.0,2,346499
829,7,2012,2,41547,mumbai,2.0,0.0,1,,2,476999
830,7,2017,4,76217,new delhi,0.0,0.0,2,588077.0,2,582299
831,8,2011,2,30746,gurgaon,0.0,0.0,1,,2,251099
832,7,2012,2,21852,mumbai,0.0,0.0,1,,2,302099
833,7,2016,4,43399,mumbai,2.0,0.0,1,769825.0,2,761399
834,7,2016,1,57923,new delhi,0.0,0.0,1,238882.0,2,237199
835,8,2013,2,100679,ahmedabad,0.0,0.0,1,311668.0,2,246499
836,7,2014,1,39571,new delhi,0.0,0.0,1,397697.0,2,376099
837,7,2012,4,82585,new delhi,0.0,0.0,1,309799.0,2,302399
838,8,2011,2,80612,mumbai,0.0,0.0,2,251899.0,2,251799
839,8,2015,2,23973,ahmedabad,0.0,0.0,1,657598.0,2,559399
840,19,2008,4,83474,new delhi,3.0,,2,,2,200000
841,8,2019,2,13427,lucknow,,,1,608546.0,2,500199
842,8,2014,2,29661,bengaluru,0.0,0.0,1,,2,291899
843,22,2016,4,68290,mumbai,4.0,1.0,1,,2,2750000
844,7,2012,2,61782,new delhi,0.0,0.0,2,,2,300000
845,8,2013,2,85110,new delhi,0.0,0.0,1,,2,341799
846,8,2016,4,88378,new delhi,0.0,0.0,1,651748.0,2,508499
847,8,2017,2,21830,hyderabad,0.0,,1,701766.0,2,574799
848,8,2009,2,97719,bengaluru,0.0,0.0,3,283090.0,2,228299
849,9,2010,2,66894,bengaluru,1.0,1.0,3,424920.0,2,423899
850,12,2015,4,96631,pune,1.0,1.0,1,1078699.0,2,1052216
851,15,2015,4,119932,mumbai,4.0,0.0,2,853387.0,2,733899
852,15,2014,4,78542,pune,2.0,0.0,1,,2,420000
853,6,2013,4,120039,ghaziabad,2.0,0.0,1,,2,331799
854,15,2014,4,24847,ghaziabad,2.0,0.0,1,1032780.0,2,880799
855,8,2010,2,43890,bengaluru,0.0,0.0,2,,2,322399
856,7,2013,4,108631,hyderabad,1.0,0.0,2,,2,471799
857,10,2019,2,43346,chennai,0.0,0.0,1,529620.0,2,453399
858,8,2011,2,95082,ahmedabad,0.0,0.0,1,278933.0,2,252799
859,7,2017,1,73340,pune,2.0,0.0,1,,2,612000
860,9,2017,4,31874,new delhi,2.0,0.0,1,,2,714199
861,8,2013,4,49718,new delhi,1.0,0.0,1,492532.0,2,397499
862,16,2011,2,13579,bengaluru,1.0,0.0,1,,2,402399
863,7,2016,1,48003,mumbai,0.0,0.0,1,359503.0,2,347699
864,13,2015,4,78966,bengaluru,1.0,0.0,3,459100.0,2,457099
865,8,2010,0,44077,hyderabad,0.0,0.0,1,,2,263599
866,8,2017,2,17713,hyderabad,2.0,0.0,1,1205890.0,2,987199
867,8,2010,2,75640,new delhi,0.0,0.0,2,259799.0,2,256099
868,7,2018,2,14695,bengaluru,0.0,0.0,1,623420.0,2,607399
869,9,2016,2,24434,ahmedabad,1.0,0.0,1,596151.0,2,504699
870,7,2018,2,31895,bengaluru,2.0,0.0,1,,2,430999
871,8,2009,2,71417,ahmedabad,0.0,0.0,2,,2,215899
872,7,2010,2,67593,mumbai,0.0,0.0,1,,2,184799
873,8,2011,2,38857,bengaluru,0.0,0.0,1,371299.0,2,371199
874,8,2014,2,51261,mumbai,0.0,0.0,1,,2,499000
875,8,2014,2,13068,mumbai,0.0,0.0,1,,2,386099
876,8,2013,2,74457,chennai,0.0,0.0,2,400560.0,2,386299
877,6,2015,4,171979,mumbai,2.0,0.0,1,475499.0,2,475399
878,19,2013,4,52110,gurgaon,3.0,0.0,1,,2,1352489
879,8,2017,2,10172,pune,0.0,0.0,1,573450.0,2,460999
880,7,2012,1,104227,mumbai,0.0,0.0,1,275699.0,2,275599
881,8,2015,4,47644,new delhi,0.0,0.0,1,612847.0,2,491399
882,6,2012,4,115024,bengaluru,2.0,0.0,2,,2,484199
883,16,2011,4,130494,bengaluru,1.0,0.0,1,,2,380299
884,16,2010,4,205948,pune,2.0,0.0,2,,2,530699
885,7,2009,2,39622,pune,0.0,0.0,1,,2,164499
886,12,2012,2,38023,pune,0.0,0.0,1,322799.0,2,322699
887,9,2015,2,59851,noida,1.0,0.0,1,568404.0,2,559599
888,24,2019,2,83351,gurgaon,,,1,1784772.0,2,1477426
889,9,2016,2,14173,pune,2.0,0.0,1,691222.0,2,676899
890,12,2015,2,84079,pune,0.0,0.0,1,,2,474999
891,15,2012,4,87063,new delhi,2.0,0.0,1,,1,390000
892,10,2016,2,43387,new delhi,0.0,0.0,1,,2,329199
893,15,2017,4,32394,mumbai,2.0,0.0,1,789806.0,2,705499
894,7,2014,2,43981,ahmedabad,0.0,0.0,1,341956.0,2,291699
895,8,2011,2,88720,hyderabad,0.0,0.0,1,286805.0,2,261699
896,7,2018,2,50364,bengaluru,0.0,0.0,1,735957.0,2,589399
897,18,2016,4,25485,new delhi,4.0,1.0,2,,2,1818604
898,8,2019,2,8746,bengaluru,0.0,,1,651099.0,2,650999
899,7,2012,2,126375,gurgaon,0.0,0.0,2,,2,202099
900,8,2014,4,186575,noida,1.0,0.0,3,,2,400599
901,7,2016,2,8545,chennai,0.0,,1,430185.0,2,361299
902,8,2014,1,78930,faridabad,0.0,0.0,2,,2,431399
903,7,2016,2,23199,chennai,0.0,,1,384599.0,2,376499
904,15,2012,4,59608,new delhi,4.0,0.0,1,533928.0,1,438099
905,7,2016,4,59802,pune,2.0,0.0,1,823167.0,2,788499
906,8,2014,2,138853,new delhi,0.0,0.0,1,,2,322499
907,8,2015,2,41701,bengaluru,0.0,0.0,1,,2,516000
908,8,2016,2,39768,bengaluru,0.0,0.0,1,,2,650799
909,12,2014,2,49253,mumbai,0.0,1.0,1,,2,517299
910,16,2017,4,81861,mumbai,4.0,1.0,1,2706469.0,2,2571559
911,19,2017,4,10579,gurgaon,3.0,0.0,1,,2,3250000
912,2,2016,2,32405,hyderabad,0.0,0.0,1,350873.0,2,300399
913,7,2008,2,77123,pune,0.0,0.0,2,,2,138299
914,7,2015,2,60900,bengaluru,1.0,0.0,1,,2,620299
915,7,2016,2,60068,chennai,0.0,0.0,1,566899.0,2,556199
916,7,2015,2,12657,mumbai,0.0,0.0,1,,2,293899
917,7,2013,4,83315,new delhi,1.0,0.0,1,,2,372199
918,8,2010,2,38182,mumbai,0.0,0.0,1,,2,259399
919,5,2016,2,63814,bengaluru,0.0,0.0,1,,2,404399
920,15,2016,4,69884,faridabad,2.0,0.0,1,508699.0,2,504299
921,7,2009,2,35094,pune,0.0,0.0,1,,2,156599
922,7,2017,1,111095,new delhi,2.0,0.0,1,,2,297299
923,8,2015,4,97803,mumbai,2.0,1.0,1,922413.0,2,888899
924,16,2011,4,100743,new delhi,1.0,0.0,1,301799.0,2,231699
925,7,2012,2,50014,mumbai,0.0,0.0,1,255299.0,2,255199
926,7,2013,1,99985,noida,0.0,0.0,1,230620.0,2,201799
927,11,2011,2,97608,pune,0.0,0.0,2,,2,181899
928,7,2011,2,63165,hyderabad,0.0,0.0,1,,2,320599
929,7,2019,4,39681,new delhi,2.0,0.0,1,808005.0,2,771599
930,8,2018,2,21074,bengaluru,0.0,0.0,1,566500.0,2,562399
931,1,2013,2,28778,mumbai,0.0,0.0,1,,2,180899
932,11,2012,4,60930,faridabad,0.0,0.0,1,249046.0,2,216199
933,23,2019,2,5348,mumbai,,,1,,2,1734168
934,8,2015,4,86573,bengaluru,2.0,,1,957596.0,2,934599
935,16,2013,4,60472,bengaluru,1.0,0.0,2,,2,492099
936,11,2018,4,71483,hyderabad,2.0,0.0,1,799699.0,2,797399
937,8,2014,4,84023,ghaziabad,1.0,0.0,1,611095.0,2,491399
938,7,2018,1,10312,mumbai,2.0,0.0,1,,2,775000
939,7,2014,2,32555,new delhi,0.0,0.0,1,407990.0,2,397899
940,8,2015,2,30511,ahmedabad,0.0,0.0,1,390908.0,2,316699
941,11,2010,4,116520,bengaluru,0.0,0.0,2,,2,251099
942,8,2017,2,30373,new delhi,0.0,0.0,1,445745.0,2,425699
943,1,2015,4,57445,mumbai,0.0,0.0,2,,2,199799
944,7,2010,2,51536,chennai,2.0,0.0,3,,2,232199
945,10,2016,2,14330,bengaluru,0.0,1.0,3,,2,205899
946,7,2010,2,42016,new delhi,0.0,0.0,1,179370.0,2,133199
947,7,2011,2,43511,bengaluru,0.0,0.0,3,,2,252699
948,7,2013,2,57033,chennai,0.0,0.0,1,376751.0,2,323699
949,8,2012,2,24076,mumbai,0.0,0.0,1,244899.0,2,244799
950,7,2017,4,69848,ghaziabad,1.0,0.0,1,633653.0,2,615099
951,10,2016,2,39149,new delhi,0.0,0.0,1,,2,341599
952,7,2010,2,58745,pune,2.0,0.0,2,,2,222999
953,7,2009,2,75433,gurgaon,0.0,0.0,1,,2,203099
954,8,2013,2,50603,pune,0.0,0.0,1,,2,231299
955,7,2013,4,53065,mumbai,1.0,0.0,1,,2,407799
956,7,2014,4,46586,bengaluru,1.0,0.0,2,,2,605099
957,7,2016,1,37772,mumbai,0.0,0.0,1,428218.0,2,426399
958,7,2014,2,24316,new delhi,0.0,,2,,2,274399
959,6,2016,2,44582,mumbai,0.0,0.0,2,273693.0,2,237499
960,7,2017,2,83043,mumbai,1.0,1.0,1,,2,630899
961,8,2011,2,65816,hyderabad,0.0,1.0,2,,2,354199
962,8,2017,2,35926,hyderabad,0.0,0.0,1,,2,332999
963,7,2019,2,12889,chennai,0.0,0.0,1,582699.0,2,582599
964,8,2014,4,74024,pune,1.0,0.0,2,481076.0,2,456999
965,7,2016,2,48541,gurgaon,0.0,,1,563683.0,2,533599
966,9,2012,2,81212,new delhi,1.0,1.0,2,423062.0,2,325799
967,7,2014,4,87125,bengaluru,1.0,0.0,2,583980.0,2,493599
968,12,2011,2,61129,new delhi,0.0,0.0,2,,2,217299
969,7,2014,4,40375,chennai,0.0,0.0,1,500870.0,2,443599
970,6,2018,2,3517,pune,0.0,1.0,1,427444.0,2,422099
971,7,2015,2,65380,ahmedabad,0.0,0.0,1,538538.0,2,441799
972,8,2019,2,7857,lucknow,2.0,,1,1040187.0,2,1031006
973,7,2014,2,88009,mumbai,1.0,0.0,1,416899.0,2,416599
974,12,2012,4,149569,ghaziabad,0.0,0.0,1,,2,238699
975,7,2017,2,31152,mumbai,0.0,1.0,1,580680.0,2,526899
976,8,2013,4,81363,chennai,0.0,0.0,2,435660.0,2,387199
977,7,2017,2,61838,noida,1.0,0.0,1,788111.0,2,603699
978,7,2017,2,163124,bengaluru,0.0,0.0,1,,2,389899
979,8,2014,1,75691,pune,0.0,0.0,1,,2,377199
980,10,2016,4,61903,chennai,1.0,,1,,2,397999
981,13,2012,2,53525,mumbai,1.0,0.0,2,,2,293599
982,8,2015,4,72206,new delhi,1.0,0.0,2,,1,550000
983,7,2019,1,27346,ahmedabad,2.0,0.0,1,545918.0,2,449199
984,16,2011,4,190068,mumbai,4.0,0.0,2,829599.0,2,829399
985,13,2012,4,182075,new delhi,1.0,0.0,1,310168.0,2,258499
986,7,2018,2,26202,bengaluru,0.0,0.0,1,,2,624999
987,7,2017,2,24104,hyderabad,0.0,0.0,1,652039.0,2,535399
988,7,2017,2,18913,gurgaon,0.0,0.0,2,313187.0,2,294299
989,7,2010,2,66102,new delhi,0.0,0.0,1,,2,150000
990,7,2012,2,40091,mumbai,0.0,0.0,1,,2,310599
991,7,2010,2,40225,bengaluru,0.0,0.0,2,,2,213599
992,7,2015,2,32821,ahmedabad,0.0,0.0,1,294470.0,2,232199
993,7,2010,2,40666,new delhi,0.0,0.0,1,234300.0,2,189699
994,12,2012,2,88973,new delhi,1.0,0.0,2,564246.0,2,448699
995,7,2002,0,77323,ahmedabad,0.0,0.0,2,,2,35000
996,9,2018,4,53486,ghaziabad,1.0,,1,787750.0,2,604299
997,7,2018,2,8854,chennai,0.0,0.0,1,,2,562599
998,9,2015,2,46300,pune,1.0,0.0,1,,2,400499
999,7,2016,2,27245,new delhi,0.0,0.0,1,369885.0,2,284099
